Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,85.0,50,True,False,10,False

Seeds:,1599272038.521406,1599274042.9903848,1599276058.631976,1599278068.7083561,1599280080.207703,1599282083.167899,1599284085.1632462,1599286096.499784,1599288123.668582,1599290142.332808


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

41.68197512626648,1921.666839838028,16.169448137283325,24.949930906295776
42.43999624252319,1932.0685560703278,16.230979204177856,24.90047812461853
42.30823588371277,1926.6697311401367,16.32294988632202,24.773724794387817
42.22724103927612,1928.7770411968231,16.192981004714966,24.300694942474365
41.885952949523926,1920.4225358963013,16.3075053691864,24.343053817749023
42.206830739974976,1919.2324707508087,16.202372789382935,24.352381944656372
43.47763991355896,1927.3299610614777,16.065076112747192,24.462707996368408
42.059118032455444,1944.0389490127563,16.185801029205322,24.883755922317505
42.38181018829346,1934.6702179908752,16.369635820388794,25.241393327713013
42.099231004714966,1941.3341948986053,16.727252960205078,25.435654878616333

Averages:
42.21703588962555,1928.0535011291504,16.216675996780396,24.82874035835266
Standard deviations:
0.4553581983667796,8.043844733411198,0.17143284584955973,0.3739932394563639



