Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,85.0,50,True,False,10,False

Seeds:,1599427008.880705,1599429022.53724,1599431032.7350242,1599433052.841654,1599435061.020651,1599437064.017441,1599439076.553845,1599441083.0311759,1599443094.452119,1599445118.4677608


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

47.099056005477905,1925.470400094986,16.25347089767456,24.83283305168152
43.35044717788696,1925.9178850650787,16.165916919708252,24.7620050907135
43.008187770843506,1936.0636961460114,16.265578985214233,24.767579078674316
42.98106908798218,1924.1293940544128,16.213502883911133,24.853749990463257
43.25037741661072,1917.845311164856,16.328724145889282,25.571112155914307
43.265228033065796,1928.2410640716553,16.17542791366577,24.85337495803833
43.20606207847595,1922.0659382343292,16.165740966796875,25.03809690475464
43.55269813537598,1926.6387231349945,16.349596738815308,24.878560066223145
43.576322078704834,1939.2029690742493,16.24590277671814,24.989040851593018
43.02436399459839,1939.8680560588837,16.184476137161255,25.092859029769897

Averages:
43.25780272483826,1926.2783041000366,16.229702830314636,24.8661550283432
Standard deviations:
1.1727228646788053,7.031180662733221,0.0628047583818339,0.22794472785519238



