Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,80,1.0,170.0,50,True,False,1,False

Seeds:,1598748182.771586,1598749748.1092029,1598751342.773798,1598752913.7684228,1598754497.5760581,1598756084.7323189,1598757695.586551,1598759296.4082408,1598760915.717258,1598762508.1274428,1598822968.689748,1598824532.895466,1598826127.130532,1598827698.8550951,1598829287.998445,1598830891.612488,1598832511.4300559,1598834124.755331,1598835755.2061708,1598837365.95001,1598838989.320181,1598840585.269541,1598842188.236639,1598843762.7059321,1598845372.59797,1598846981.154481,1598848580.1417978,1598850179.731946,1598851794.14843,1598853416.626125,1598799262.059215,1598800849.225518,1598802590.73053,1598804425.4264379,1598806041.855534,1598807827.2758029,1598809671.387598,1598811505.256932,1598813282.052921,1598815012.068898,1598993921.936314,1598995630.3112938,1598997191.494418,1598998779.6201138,1599000360.422784,1599001938.182487,1599003523.549406,1599005096.677709,1599006678.8273861,1599008280.15136,1598857846.7175932,1598859427.222246,1598861046.20646,1598862775.303872,1598864526.306735,1598866307.752864,1598868040.962334,1598869793.70245,1598871616.98662,1598873405.952199,1598732290.3323278,1598733877.114557,1598735449.569355,1598737025.225255,1598738597.6980522,1598740189.806338,1598741769.215132,1598743347.6695008,1598744958.745881,1598746567.902557,1598939219.5229928,1598940778.2245991,1598942341.55898,1598943927.7442648,1598945515.342606,1598947085.7263381,1598948672.611182,1598950377.530645,1598952053.3199859,1598953773.707335,1598955976.865658,1598957567.604755,1598959133.3815758,1598960717.3213959,1598962305.659036,1598963916.5275378,1598965587.8206432,1598967301.390343,1598969063.308372,1598970759.812478,1598900687.433928,1598902267.0192451,1598903834.560452,1598905419.584136,1598907001.9965172,1598908594.055947,1598910171.1876302,1598911771.740156,1598913375.4530098,1598914970.55679


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

86.03667569160461,1399.9568328857422,31.152179956436157,48.19073796272278
87.08778977394104,1425.3241939544678,31.378257036209106,50.87151622772217
88.3998692035675,1403.1251618862152,31.200074195861816,48.26638174057007
87.42346286773682,1415.0354690551758,31.343081951141357,50.00309681892395
88.51342272758484,1419.5028667449951,31.049875020980835,48.08755898475647
87.9075939655304,1441.3478269577026,32.27459192276001,49.3216598033905
88.51621603965759,1432.957495212555,31.2086980342865,48.136632204055786
88.33055090904236,1448.5717470645905,31.755253076553345,50.64882516860962
88.88981771469116,1424.2687890529633,31.034438848495483,48.21478891372681
88.58855485916138,1445.5699367523193,31.151315212249756,48.28763699531555
84.42766308784485,1402.1220672130585,30.541858196258545,47.112683057785034
82.89247798919678,1433.6322920322418,30.38447403907776,47.32290506362915
82.67312788963318,1411.008952140808,30.76987624168396,47.26934194564819
83.77474474906921,1426.933671951294,30.793123960494995,47.6389319896698
83.62772607803345,1441.3920040130615,30.864137887954712,47.72745704650879
83.3593361377716,1457.683531999588,30.797966957092285,47.97401189804077
83.48199915885925,1451.063411951065,30.819638967514038,47.95750021934509
83.84553503990173,1466.1736860275269,31.32108211517334,49.10774898529053
82.89606189727783,1448.4379498958588,31.039547204971313,48.367660999298096
84.21709370613098,1454.2611091136932,30.96597194671631,47.04224681854248
83.40851783752441,1433.0976378917694,31.174041748046875,48.26779007911682
84.69042086601257,1438.979130268097,31.044166803359985,48.250223875045776
84.70411705970764,1408.8859241008759,32.142574071884155,48.73309278488159
85.38211297988892,1444.1849699020386,31.371978044509888,48.94976615905762
85.66128206253052,1442.680538892746,31.24892807006836,48.963107109069824
85.01996898651123,1433.4408900737762,31.515784978866577,49.00794529914856
85.87791705131531,1433.5264410972595,31.32947087287903,48.853532791137695
85.47960901260376,1448.3927190303802,31.358443021774292,49.18290400505066
85.35060715675354,1456.6945037841797,31.326974153518677,49.10291790962219
85.11930704116821,1452.2690839767456,31.375549793243408,49.01763200759888
82.65148305892944,1426.2072958946228,30.803911924362183,47.502379179000854
84.85618305206299,1557.1034920215607,31.628926038742065,67.91311597824097
153.82629799842834,1598.9536402225494,33.10930109024048,48.803011894226074
84.928875207901,1437.368534564972,40.03192687034607,54.09712600708008
102.90997624397278,1597.0305089950562,35.50616192817688,49.970865964889526
93.313472032547,1658.4077796936035,35.01361680030823,57.3739697933197
92.68112993240356,1646.7155849933624,37.003222942352295,57.46642827987671
100.72865009307861,1581.0181827545166,31.289723873138428,63.7557430267334
103.59904980659485,1536.8769178390503,33.95111107826233,55.58635115623474
91.18747806549072,1514.8282330036163,38.49281620979309,52.543028831481934
86.78858399391174,1540.4539687633514,31.639559984207153,49.49139976501465
86.81686615943909,1396.8924989700317,30.277329206466675,47.193459033966064
82.6866979598999,1428.2158222198486,30.313176155090332,46.906691789627075
82.95356678962708,1420.4356858730316,30.290074825286865,47.12088489532471
83.12100410461426,1417.2482409477234,30.32680606842041,47.06116986274719
82.80899715423584,1424.9322490692139,30.358568906784058,47.26447081565857
83.09178805351257,1412.5914850234985,30.36466121673584,47.077744245529175
83.06308078765869,1421.5491631031036,30.344048261642456,47.19084692001343
83.19339776039124,1440.6186249256134,30.358267784118652,47.151089906692505
85.33604288101196,1427.3721549510956,30.537277936935425,47.267536878585815
86.21095681190491,1415.2143070697784,30.830209016799927,48.247846841812134
84.8913311958313,1445.0416707992554,35.491329193115234,53.55673885345459
92.75947213172913,1543.7776191234589,35.10727095603943,57.44924998283386
95.74350905418396,1563.1592588424683,36.278818130493164,55.81832718849182
90.17960810661316,1602.0450730323792,34.29387617111206,54.92451190948486
94.90107417106628,1548.739007949829,34.22294616699219,55.343323945999146
96.1234290599823,1563.4614069461823,35.78057813644409,57.369664907455444
100.7012050151825,1632.6339070796967,35.61694288253784,54.32780385017395
96.18913006782532,1597.946410894394,42.46611499786377,52.36022710800171
92.71234011650085,1579.0468652248383,33.33631920814514,52.82463717460632
87.34265208244324,1420.7685737609863,30.995903253555298,47.673884868621826
84.2485990524292,1409.403836965561,31.082942008972168,47.71649527549744
88.20660281181335,1408.5591201782227,31.183074951171875,47.7039852142334
84.57589602470398,1408.3802437782288,31.38869285583496,48.12493586540222
86.03074979782104,1427.3978507518768,30.87771487236023,47.79964089393616
84.36383986473083,1415.3245449066162,31.75744891166687,47.96057987213135
84.48972606658936,1414.9650223255157,30.95679521560669,48.0401611328125
88.7555799484253,1440.2856299877167,31.831034183502197,50.201499223709106
84.83874273300171,1443.0039541721344,31.43612313270569,49.87538409233093
85.44510197639465,1442.9433479309082,31.341516971588135,47.76190900802612
82.54670906066895,1401.4584319591522,29.446295022964478,45.248859882354736
80.25147199630737,1407.4675362110138,29.701344966888428,45.91117596626282
81.25180387496948,1429.114902973175,29.722086906433105,46.09333300590515
81.06251120567322,1430.7748908996582,29.798022031784058,45.96046018600464
81.28434896469116,1413.570369720459,29.712363958358765,45.81416034698486
80.99626302719116,1429.9493412971497,29.90759015083313,46.02924203872681
82.07177495956421,1542.256912946701,31.54517388343811,49.04267406463623
89.38750004768372,1502.9079706668854,33.03838777542114,50.45297312736511
90.26629900932312,1543.1920108795166,33.37823486328125,53.54814410209656
88.25821709632874,1546.2023358345032,34.71083998680115,52.88339281082153
85.4080855846405,1428.3612651824951,30.109636068344116,46.85878086090088
83.28167414665222,1404.2835841178894,30.224565982818604,47.98402714729309
83.27494502067566,1421.777951002121,30.337890148162842,48.54559683799744
84.53878998756409,1425.4284119606018,30.348923206329346,48.018895864486694
83.95970392227173,1448.6462578773499,30.47614312171936,47.784106969833374
84.01462507247925,1501.183112859726,32.356178998947144,53.73656916618347
100.42771291732788,1518.4246881008148,38.72894883155823,55.985332012176514
89.27717399597168,1574.7920520305634,32.60851979255676,65.23760294914246
101.93529105186462,1509.6315259933472,32.90279483795166,52.03164601325989
94.85944485664368,1552.9908599853516,34.281821966171265,53.26576089859009
86.67835402488708,1412.2528758049011,31.132655143737793,49.52016496658325
82.93669080734253,1404.7327160835266,30.860615015029907,49.00826406478882
84.47653412818909,1422.2261199951172,30.792229175567627,47.52557897567749
83.25294208526611,1420.754874944687,30.781495809555054,47.62063193321228
83.47826671600342,1430.2124528884888,30.81954789161682,47.54669213294983
83.6822452545166,1415.263202905655,30.703744173049927,47.48004627227783
83.78945994377136,1436.6497960090637,31.618844747543335,48.491899251937866
83.85951113700867,1440.517086982727,30.865796089172363,48.46779489517212
83.98651385307312,1432.6362760066986,30.742656230926514,47.73598384857178
83.94192314147949,1466.701989889145,30.851207971572876,47.6431450843811

Averages:
84.97442209720612,1437.0091652870178,31.178558349609375,48.27771353721619
Standard deviations:
8.398159903760565,64.47802506499593,2.2938336477256636,4.019842512967344



