Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,85.0,50,True,False,10,False

Seeds:,1599190771.643894,1599192763.399526,1599194762.83829,1599196752.834444,1599198749.548803,1599200741.287054,1599202747.8496609,1599204756.679546,1599206844.270945,1599208989.977986


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

41.47963905334473,1910.9373681545258,15.609100818634033,23.72894525527954
41.373408794403076,1918.506834745407,15.675004005432129,23.88207697868347
41.603933811187744,1908.8267939090729,15.682184934616089,23.881755113601685
41.63001322746277,1915.7480549812317,15.61704134941101,23.718038082122803
41.54891586303711,1910.8396708965302,15.662550926208496,23.686046361923218
41.38997793197632,1925.5157067775726,15.751632928848267,23.904227256774902
41.942193269729614,1927.1625900268555,15.81997013092041,23.903939962387085
42.28509187698364,1996.1453762054443,19.433845043182373,29.725914239883423
46.896726846694946,2051.7510011196136,19.990071058273315,27.06799578666687
49.86446499824524,2068.6868731975555,25.876691818237305,29.587152242660522

Averages:
41.616973519325256,1922.0112707614899,15.716908931732178,23.89300847053528
Standard deviations:
2.7823796478261396,58.73117838679461,3.2112206963915395,2.37882768268916



