Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,100,1000,10000,0,22.5,120.0,40,1.0,170.0,50,True,False,1,False

Seeds:,1597756243.6017962,1597757680.568022,1597759119.546717,1597760685.3845341,1597762227.6016881,1597763767.611849,1597765545.275394,1597767042.157417,1597768548.665202,1597769991.706295


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

58.35438895225525,1326.682797908783,20.957426071166992,30.970646619796753
50.584348917007446,1330.8035790920258,25.59319019317627,31.996068954467773
54.08573913574219,1457.45099401474,21.479660987854004,32.819873094558716
55.502296924591064,1431.3106801509857,23.229530334472656,32.172478914260864
55.83012676239014,1415.3276271820068,23.00406789779663,45.84589695930481
56.469274044036865,1665.3734467029572,22.017170906066895,33.80048632621765
56.71151304244995,1388.7658429145813,20.90772819519043,30.495338916778564
61.41327691078186,1393.363207101822,21.213133096694946,30.51627802848816
57.121447801589966,1336.4875860214233,19.971802949905396,29.458770990371704
48.94874715805054,1309.3090860843658,20.067968130111694,29.62682819366455

Averages:
56.1497004032135,1391.0645250082016,21.346397042274475,31.483357787132263
Standard deviations:
3.425526915018713,98.60544182761588,1.6187844824806636,4.553397144966437



