Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,85.0,50,True,False,10,False

Seeds:,1599507746.646116,1599509747.6735191,1599511740.49652,1599513736.7377899,1599515735.8844118,1599517735.0818439,1599519738.629875,1599521742.248159,1599523741.40192,1599525751.814591


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

44.58873701095581,1916.5415098667145,15.782403945922852,24.114014863967896
41.511423110961914,1909.7889022827148,15.733171224594116,25.78808283805847
43.82942581176758,1912.3843441009521,15.73568081855774,24.29021120071411
42.34952402114868,1915.7760651111603,15.863311052322388,25.156423091888428
43.06894016265869,1916.0985379219055,15.880393981933594,24.148416996002197
42.15058994293213,1921.2623281478882,15.89910101890564,24.234833240509033
42.50935125350952,1919.203595161438,15.890254974365234,26.01386022567749
42.73584485054016,1916.0805809497833,15.943825960159302,24.39223289489746
42.830036878585815,1927.2563977241516,15.992189884185791,24.33285117149353
42.28736710548401,1925.385645866394,15.977058172225952,24.752976894378662

Averages:
42.62259805202484,1916.32002389431,15.885324478149414,24.362542033195496
Standard deviations:
0.8346904026110216,5.154082670148226,0.08814087979024414,0.661643143134056



