Wall clock time taken
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,30,200,10000,1,11.25,22.5,20,1.0,128,5,True,False,1,False


Column names:
BindsNet (in sec),BindsNET_QA (in sec)

5.737195014953613,4047.4355897903442
4.742085218429565,4008.378160238266
6.532963752746582,3801.280490875244
4.6241960525512695,3828.284546136856
4.96318793296814,3813.220653772354
5.027335166931152,3863.8432161808014
4.630970001220703,3783.3184728622437
4.633770942687988,3781.073171854019
4.824334144592285,3796.73317694664
4.657692909240723,3712.2150440216064

Averages:
5.037373113632202,3843.5782522678373
Standard deviations:
0.5922547882239088,99.52936953373073



