Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,40,200,10000,1,22.5,22.5,20,1.0,128,5,True,False,1,False

Seeds:,1601426846.210867,1601426902.604695,1601426959.2743528,1601427014.861501,1601427070.906811,1601427125.399513,1601427180.015476,1601427235.30387,1601427289.467534,1601427345.1262531


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

5.00295615196228,46.47004175186157,2.0146090984344482,2.8994300365448
4.779015779495239,47.16961884498596,1.8916258811950684,2.8188817501068115
4.611897230148315,46.43611001968384,1.8969929218292236,2.6380059719085693
4.35222601890564,47.275108098983765,1.7732269763946533,2.633768081665039
4.310969114303589,45.68286991119385,1.844304084777832,2.650390148162842
4.611443758010864,45.578229904174805,1.8204247951507568,2.595277786254883
4.39877724647522,46.397154092788696,1.8867061138153076,2.601936101913452
4.312931299209595,45.464439868927,1.79420804977417,2.582080125808716
4.435964107513428,46.814931869506836,1.7721450328826904,2.6319408416748047
4.363103866577148,46.44764423370361,1.7646269798278809,2.580785036087036

Averages:
4.417370676994324,46.441877126693726,1.8323644399642944,2.632854461669922
Standard deviations:
0.21867620315802067,0.5997229625154515,0.07448442660559579,0.10218755777421512



