Wall clock time taken
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,10,100,10000,1,22.5,22.5,20,1.0,128,5,True,False,1,False


Column names:
BindsNet (in sec),BindsNET_QA (in sec)

2.6145501136779785,704.528862953186
2.5174479484558105,704.024040222168
2.719330072402954,688.472537279129
3.364201068878174,695.564177274704
2.421312093734741,712.1690831184387
2.777919292449951,710.9365940093994
2.6688709259033203,695.6349401473999
3.247598886489868,736.2580590248108
2.4701499938964844,712.9820349216461
3.674011707305908,730.113050699234

Averages:
2.847539210319519,709.0683379650116
Standard deviations:
0.4062741951717595,14.295594434187777



