Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,100,1000,10000,0,22.5,60.0,40,1.0,170.0,50,True,False,50,False

Seeds:,1597008983.802212,1597025489.359761,1597041976.808566,1597059115.284705,1597076118.905036,1597093388.718365,1597109873.43522,1597126423.3974972,1597143186.479754,1597160224.560459


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

53.66621732711792,16403.392898082733,19.8668851852417,28.63072896003723
46.98749899864197,16392.703573942184,19.492681980133057,28.26375102996826
46.56290912628174,17043.913825035095,19.89050006866455,28.1074857711792
47.27999186515808,16904.483038902283,23.648110151290894,28.206780195236206
48.73268508911133,17171.966967105865,20.158497095108032,28.95289397239685
47.09625697135925,16389.10828280449,19.70152497291565,28.808265924453735
46.999387979507446,16450.720577955246,21.50084900856018,30.739827156066895
50.39192605018616,16663.635219812393,20.03218984603882,29.021307945251465
46.95346808433533,16935.52872133255,22.886131048202515,32.71097207069397
55.702072858810425,17973.187571048737,25.379342079162598,34.194977045059204

Averages:
47.18812441825867,16784.059129357338,20.095343470573425,28.880579948425293
Standard deviations:
3.056949295347316,471.73273884957484,1.9355504402314634,2.0024328933559



