Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,2,40,100,10000,0,22.5,60.0,40,1.0,170.0,10,True,False,1,False

Seeds:,1596907649.275253,1596907718.7562969


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

5.069218158721924,60.300392150878906,1.7804691791534424,2.31227707862854
4.5908637046813965,59.935566902160645,1.7453579902648926,2.303560972213745

Averages:
4.83004093170166,60.117979526519775,1.7629135847091675,2.3079190254211426
Standard deviations:
0.23917722702026367,0.18241262435913086,0.017555594444274902,0.004358053207397461



