Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,85.0,50,True,False,1,False

Seeds:,1598512126.171699,1598512813.020206,1598513466.757287,1598514131.240627,1598514759.016995,1598515438.2524118,1598516100.796268,1598516729.909951,1598517352.6525178,1598517989.2174761


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

46.439886808395386,595.1771759986877,17.348271131515503,27.882007122039795
46.30467414855957,566.2514417171478,16.403977870941162,24.775352954864502
46.36500597000122,576.7875137329102,16.492281913757324,24.836807250976562
43.5265679359436,541.5061671733856,16.54487705230713,26.19667887687683
48.21143984794617,587.0016529560089,17.7748601436615,26.24530792236328
45.34171962738037,575.0884878635406,16.67398500442505,25.43683385848999
44.940550804138184,542.6958510875702,16.45262312889099,25.022950172424316
43.67277789115906,537.6306502819061,16.425973176956177,25.011564016342163
43.34975576400757,551.7181820869446,16.569242000579834,24.92638897895813
43.3802011013031,541.0983090400696,16.457896947860718,24.722548007965088

Averages:
45.14113521575928,558.9848119020462,16.518579483032227,25.01725709438324
Standard deviations:
1.5848355539377679,20.150498118259605,0.4405700732923571,0.9530487985142725



