Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,85.0,50,True,False,10,False

Seeds:,1599447149.026586,1599449149.6084979,1599451150.103177,1599453143.9840589,1599455140.071724,1599457143.822239,1599459154.546634,1599461151.996463,1599463158.418253,1599465555.8613608


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

41.1210150718689,1919.73775100708,15.65067982673645,24.071794986724854
41.18449091911316,1919.954307794571,15.613135814666748,23.74121117591858
41.14961791038513,1913.1510331630707,15.68837285041809,23.89014720916748
41.15583801269531,1915.310744047165,15.777488231658936,23.842362880706787
41.12657403945923,1921.4425661563873,17.073941946029663,24.106213092803955
41.44566893577576,1928.9840252399445,16.31845498085022,23.974945068359375
41.44721817970276,1916.0209169387817,15.815244913101196,24.165294647216797
41.50084400177002,1924.7280502319336,15.914241075515747,24.277493953704834
41.626686096191406,2268.9836840629578,33.96713972091675,52.863861083984375
48.66297101974487,2038.015601158142,16.361634969711304,30.509048223495483

Averages:
41.31507992744446,1920.6984369754791,15.864742994308472,24.089004039764404
Standard deviations:
2.2139362541954664,106.84615093513455,5.4001018446963,8.660827254527538



