Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,100,1000,10000,0,22.5,22.5,40,1.0,170.0,50,True,False,1,False

Seeds:,1598169174.678686,1598170535.836546,1598171894.008106,1598173268.362989,1598174653.0374641,1598176041.662199,1598177440.903667,1598178866.417208,1598180443.901997,1598181947.365677


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

49.94212603569031,1263.8539509773254,19.07092571258545,28.290040016174316
47.00794172286987,1263.9768109321594,19.06652808189392,28.11892604827881
47.60782718658447,1278.945974111557,19.15035891532898,28.64945888519287
48.10627484321594,1288.4900228977203,19.422789096832275,28.65327525138855
48.66961479187012,1291.80442404747,19.42526888847351,28.72309398651123
47.84064984321594,1302.925376176834,19.94356918334961,28.529442071914673
47.77901792526245,1309.9609880447388,21.66919994354248,46.10268998146057
62.11728119850159,1457.633712053299,25.64612913131714,32.08562994003296
52.17615222930908,1397.5237140655518,22.429599046707153,31.33261799812317
55.60618019104004,1401.7545850276947,20.50914716720581,29.432974100112915

Averages:
48.38794481754303,1297.364900112152,19.68441903591156,28.68818461894989
Standard deviations:
4.559899936770681,64.39717829104167,1.9984732944888568,5.194227182686868



