Wall clock time taken
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,170.0,50,True,False,1,False

Seeds:,1598343845.521059,1598344603.0764759,1598345351.987019,1598346144.946704,1598347013.441374,1598347867.733012,1598348723.862895,1598349577.770698,1598350458.864432,1598351309.1181738


Column names:
BindsNet (in sec),BindsNET_QA (in sec),BindsNET_Bad_Zero (in sec),BindsNET_Bad_Ones (in sec)

47.3195481300354,671.0683028697968,15.45120882987976,23.715611934661865
40.55214595794678,665.549987077713,17.824667930603027,24.98215413093567
44.34231209754944,701.1545660495758,19.910274028778076,27.550626039505005
48.94157004356384,771.4730727672577,15.67944884300232,32.398650884628296
51.263185024261475,758.6873359680176,17.705123901367188,26.633695363998413
49.52536106109619,759.8912918567657,18.891107082366943,27.819828033447266
46.559016942977905,761.2763311862946,18.24417471885681,27.826660871505737
57.01480293273926,775.3275351524353,18.569721937179565,30.179859161376953
47.39326000213623,759.4081892967224,18.412983894348145,25.037562131881714
42.748475074768066,712.256422996521,44.908276081085205,26.665174961090088

Averages:
47.356404066085815,759.04776263237,18.328579306602478,27.107900500297546
Standard deviations:
4.388391434187518,39.971835371417335,8.21907362276142,2.430688303206228



